number,state,createdAt,mergedAt,closedAt,title,bodyText,changedFiles,additions,deletions,comments,participants,reviews,repository,duration_hours
11144,MERGED,2016-10-10T09:00:29Z,2016-10-10T15:23:43Z,2016-10-10T15:23:43Z,Re-order Margin Tests to Top-Right-Bottom-Left,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #11111

Description

Challenge: ""Add Different Margins to Each Side of an Element""
Change the order tests are run to Top, Right, Bottom, Left.
Previous they were ordered as Top, Left, Right, Bottom.
Why: The Tests, in the order run, form a checklist of the items the student needs to perform in order to pass this challenge.
The order they were listed is not only unnatural, but is not the order they need to memorize and write their code in later.
Reordering the tests to the proper Top, Right, Bottom, Left format prepares them to think, and act in that order and aids in future memorization of the sequence.",1,2,2,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",6.387222222222222
11148,MERGED,2016-10-10T20:40:31Z,2016-10-12T05:17:26Z,2016-10-12T05:17:26Z,Add Twitch.tv pass-trough API link,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #XXXX

Description

Add a link to a HyperDev based API endpoint which tunnels GET requests to the Twitch.tv API.
In this way we bypass the need of exposing a Client-ID in codepen. See #10740",1,1,1,{'totalCount': 8},{'totalCount': 6},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",32.61527777777778
11166,CLOSED,2016-10-11T22:48:08Z,,2016-10-13T03:27:52Z,"removed excess notes from ""Change the Font Size of an Element"" challe…","Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #11153

Description

removed ""Note Due to browser implementation differences, you may need to be at 100% zoom to pass the tests on this challenge."" text from ""Change the Font Size of an Element"" challenge. Other translations were fixed by using google translate.",1,4,8,{'totalCount': 6},{'totalCount': 4},{'totalCount': 2},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",28.662222222222223
11172,MERGED,2016-10-12T14:30:53Z,2016-10-15T12:27:01Z,2016-10-15T12:27:01Z,Fix 'npm run only-once' command on Windows,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #XXXX

Description

I've started contributing to FreeCodeCamp about a week ago. When I started contributing, I also joined the Contributors chat room. From my own experience and the experience of many other new contributors, I've found there's an issue in the npm run only-once command. \n on Windows doesn't add a new line. In fact, it's even worse. In the script, it seems to break. This pull request removes the new lines. I realize that this does make these little messages harder to catch. I think the trade-off is worth it, though. Because there is no new output for a while after the first message, and the last message is the very last thing logged, they're still hard to miss. I did some research on getting newlines in the command line on Windows, but there doesn't seem to be an easy cross-platform solution.
I hope this will help out new contributors, taking one more bump out of the road of contributing to a large open source project. 🔥",1,1,1,{'totalCount': 8},{'totalCount': 5},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",69.93555555555555
11190,MERGED,2016-10-13T19:05:43Z,2016-10-14T17:57:19Z,2016-10-14T17:57:19Z,Add how we QA and how we close stale issues sections,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #XXXX

Description",1,21,0,{'totalCount': 6},{'totalCount': 3},{'totalCount': 7},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",22.86
11197,MERGED,2016-10-14T09:07:16Z,2016-10-14T20:29:49Z,2016-10-14T20:29:49Z,Fix consistency between questions,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #XXXX

Description

The previous step says that you must say view more, and this one doesn't have that. This pull fixes that.",1,1,1,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",11.375833333333333
11202,CLOSED,2016-10-14T15:37:24Z,,2016-10-14T23:47:01Z,"Added ""Go to next challenge"" button","Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 New feature (non-breaking change which adds new functionality)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #10628

Description

Added a Submit and go to next challenge button to Tool-Panel with associated action/reducer functions
Issues to resolve:

 SetState(...) warning when isPassed is dispatched.",6,71,11,{'totalCount': 7},{'totalCount': 4},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",8.160277777777777
11209,MERGED,2016-10-14T20:59:43Z,2016-10-14T23:14:17Z,2016-10-14T23:14:17Z,Fix minor typos,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #XXXX

Description
Fixed small typo under ""Squash Your Commits"" heading and amended a link description at the end of the article.",1,2,2,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",2.242777777777778
11211,MERGED,2016-10-14T21:30:20Z,2016-10-14T23:14:53Z,2016-10-14T23:14:53Z,Fix minor typo in instructional text,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #XXXX

Description

Changing 'because' to 'and' alters the sense of the sentence ""These conditions are known as Boolean conditions because [and] they may only be true or false."" ""Because"" implies that the name boolean inherently implies truthiness or falsiness, which is not the case, and even if it has come to have that association for developers and mathematicians, new programming students with no development or mathematical background would not make that association.",1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",1.7425
11219,MERGED,2016-10-15T14:16:53Z,2016-11-04T15:26:42Z,2016-11-04T15:26:42Z,Fixed styling issues with Hikes,,4,12,36,{'totalCount': 10},{'totalCount': 4},{'totalCount': 1},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",481.1636111111111
11225,MERGED,2016-10-15T21:40:14Z,2016-10-19T19:11:04Z,2016-10-19T19:11:04Z,Modified challenge description for issue #10409,"Pre-Submission Checklist




 Your pull request targets the staging branch of FreeCodeCamp.
 Branch starts with either fix/, feature/, or translate/ (e.g. fix/signin-issue)
 You have only one commit (if not, squash them into one commit).
 All new and existing tests pass the command npm run test-challenges. Use git commit --amend to amend any fixes.

Type of Change


 Small bug fix (non-breaking change which fixes an issue)
 New feature (non-breaking change which adds new functionality)
 Breaking change (fix or feature that would change existing functionality)
 Add new translation (feature adding new translations)

Checklist:



 Tested changes locally.
 Closes currently open issue (replace XXXX with an issue no): Closes #10409

Description

Modified description of challenge Factorialize a Number. Explained that the tests will call the factorialize function with non-negative values only.",1,1,0,{'totalCount': 11},{'totalCount': 6},{'totalCount': 2},"{'owner': 'freeCodeCamp', 'name': 'freeCodeCamp'}",93.51388888888889
